text	label
জারজ মানেই বিএনপি	Political
বলদ  নিজেরে নওয়াবজাদা সলিমুল্লাহ মনে করে 	Political
তেতুল হুজুর বৌয়ের যোনি চুসে বুঝলো যে টক 	Religious
পছন্দ করার মত একটা নায়িকা ছিলো কিন্তু এখন ওরে কুত্তা দিয়া চোদাইতে মন চাইতেছে 	Personal
আবাসিক হোটেল নামক যেই নাটক টা করতেসিস  সেইটা দেখে মনে হয় তোদের জন্ম ওপেন রাস্তা ঘাটে হইছে  যার জন্য এমন নোংরামী করতে তোদের বিবেকে বাদে না  	Personal
ভারতের   নারি সবসময় অন্য পুরুষের সংঙেগ যৌন কাজ করতে পচন্দ করে এতে তাদের ধর্মে বাদা নেই বাবার সামনে মেয়ে কাপর খোলে  ওরা পৃথিবির নোংরা জাতি	Geopolitical
ওই সব তোর মার বোদারবিতর দিয়া রাখ খানকির পোলা	Gender abusive
 আমন্ত্রনের প্রয়োজন নাই রেন্ডিয়া আছেনা বাংলাদেশের পক্ষে থেকে 	Geopolitical
কানকির জি 	Gender abusive
 মুনাফেক সারা টা জীবন জামাত শিবিরের গিবত করে গেছে 	Political
ভারতের ভিখারিগুলোকে আস্তে আস্তে সবাইকে এক এক করে দুই পয়সা ভিক্ষা দেওয়া হবে   এত হৈ চৈ এর কিছু নাই  	Geopolitical
চুতমারানি একটা     ইচ্ছা হইলে পর্ণ দেখব কিন্ত ওর গান না	Personal
